facility_id,raw_lga_name,raw_sen_district,raw_longitude,raw_latitude,lon_parse_method,lat_parse_method,coord_status,lga_match_method,lga_match_score,matched_lga_code,matched_lga_canonical,matched_sen_district,sen_district_agrees
HF900565,Ibajija-South,Tivbetu Central,6.95688,10.872176,clean,clean,included,exact,100.0,LGA048,Ibajija-South,Tivbetu Central,True
HF00555,Malbawo-Central,Tivbetu North,7.848479,9.616096,clean,clean,included,exact,100.0,LGA068,MALBAWO-CENTRAL,Tivbetu North,True
HF00658,Ibamide,Tivbetu South,8.1823,11.337864,clean,clean,included,exact,100.0,LGA049,Ibamide,Tivbetu South,True
HF00802,Tamwata-South,Uzojina Central,10.158177,8.413279,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF01268,Zamjidu,Agbkeko Central,9.853549,10.032682,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00455,Banngono,Agbzatu South,7.224104,9.034429,clean,clean,included,exact,100.0,LGA017,Banngono,Agbzatu South,True
HF00871,Olubani-South,Uzojina South,8.156597,8.566049,clean,clean,included,exact,100.0,LGA083,OLUBANI-SOUTH,Uzojina South,True
HF01003,BAUTIRU-WEST,Supwasa Central,10.672758,10.828111,clean,clean,included,exact,100.0,LGA020,Bautiru-West,Supwasa Central,True
HF00601,Agblasa LGA,Tivbetu Central,7.411315,10.269159,clean,clean,included,exact,100.0,LGA007,Agblasa,Tivbetu Central,True
HF00790,NASSAKO-CENTRAL,Uzojina North,8.744614,7.450122,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF00577,Dutwano,Tivbetu Central,7.685792,11.399495,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF00141,Gwolama,Kukrima Central,7.008371,9.245351,clean,clean,included,exact,100.0,LGA041,Gwolama,Kukrima Central,True
HF01139,Sokmiri LGA,Agbkeko North,9.749804,8.96697,clean,clean,included,exact,100.0,LGA088,Sokmiri,Agbkeko North,True
HF00561,Soktimi,Tivbetu North,7.688186,9.845039,clean,clean,included,exact,100.0,LGA089,Soktimi,Tivbetu North,True
HF00043,Riylude-North,Kukrima North,6.528414,9.726784,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00174,ZamnuniNorth,Kukrima South,7.005231,10.117496,clean,clean,included,fuzzy,96.0,LGA120,Zamnuni-North,Kukrima South,True
HF00108,Yelkefa LGA,Kukrima Central,7.506259,9.747259,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00253,Agbmita,Agbzatu North,8.394384,7.88658,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF01137,Sokmiri,Agbkeko North,9.573365,9.108368,clean,clean,included,exact,100.0,LGA088,Sokmiri,Agbkeko North,True
HF00051,Irolufa,Kukrima North,5.921303,10.002064,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00234,Enumade-West,Kukrima South,6.663104,10.463394,clean,clean,included,exact,100.0,LGA035,Enumade-West,Kukrima South,True
HF00269,Agbmita,Agbzatu North,8.142656,7.957894,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00403,Supsama-South,Agbzatu Central,6.317395,8.68685,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF01062,Katdudu,Supwasa Central,10.21287,10.523734,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00549,Malbawo-Central LGA,Tivbetu North,7.737099,9.584049,clean,clean,included,exact,100.0,LGA068,MALBAWO-CENTRAL,Tivbetu North,True
HF00398,Katrini,Agbzatu Central,7.048843,8.333614,clean,clean,included,exact,100.0,LGA062,KATRINI,Agbzatu Central,True
HF00274,Malmaba,Agbzatu North,7.57,8.05,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF01187,Yeltili ,Agbkeko North,9.888077,8.712628,clean,clean,included,exact,100.0,LGA110,Yeltili,Agbkeko North,True
HF01112,Oluyofa,Supwasa South,9.298757,11.303614,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF00498,Agbtsiko,Tivbetu North,8.059468,9.852051,clean,clean,included,exact,100.0,LGA012,Agbtsiko  ,Tivbetu North,True
HF00087,Ekejisa-North,Kukrima North,5.693857,9.785948,clean,clean,included,exact,100.0,LGA034,Ekejisa-North Local Govt Area,Kukrima North,True
HF01255,Daibama,Agbkeko Central,9.385171,9.944942,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF01325,Gwodewo,Agbkeko South,10.638319,9.901975,clean,clean,included,exact,100.0,LGA040,Gwodewo,Agbkeko South,True
HF01261,Zamjidu,Agbkeko Central,9.516427,10.079886,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF01005,Bautiru-West,Supwasa Central,"10°35'15.9""E","11°04'27.4""N",dms,dms,included,exact,100.0,LGA020,Bautiru-West,Supwasa Central,True
HF00415,IROMASHI,Agbzatu Central,7.129634,8.252513,clean,clean,included,exact,100.0,LGA052,Iromashi,Agbzatu Central,True
HF00483,Tivsano-North,Tivbetu North,8.258281,10.403605,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF00564,Ibajija-South,Tivbetu Central,6.957632,10.805009,clean,clean,included,exact,100.0,LGA048,Ibajija-South,Tivbetu Central,True
HF01274,Nasnadu,Agbkeko South,9.84058,9.882078,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF00693,Nasdudu-North,Tivbetu South,8.06598,11.13844,clean,clean,included,exact,100.0,LGA072,Nasdudu-North,Tivbetu South,True
HF00366,Lokmata,Agbzatu Central,6.615772,8.634457,clean,clean,included,exact,100.0,LGA064,Lokmata,Agbzatu Central,True
HF00525,AGBZAWA-SOUTH,Tivbetu North,8.369306,9.587759,clean,clean,included,exact,100.0,LGA013,Agbzawa-South,Tivbetu North,True
HF00303,Hanraja,Agbzatu North,7.45,7.87,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF01309,Ngemidu,Agbkeko South,10.349002,9.781313,clean,clean,included,exact,100.0,LGA077,Ngemidu,Agbkeko South,True
HF00736,Agbkotu-South,Uzojina North,8.336858,8.064907,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00340,Zamkeri,Agbzatu Central,6.84398,8.905034,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF00579,Dutwano,Tivbetu Central,7.76356,11.402001,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF00039,Riylude-North,Kukrima North,6.3978,9.844214,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00609,Ironama,Tivbetu Central,7.494114,10.77238,clean,clean,included,exact,100.0,LGA053,Ironama,Tivbetu Central,True
HF00380,DUTZAMA,Agbzatu Central,6.782301,7.870861,clean,clean,included,exact,100.0,LGA031,DUTZAMA,Agbzatu Central,True
HF00491,Tivsano-North,Tivbetu North,8.463899,10.251886,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF00636,Joskeru,Tivbetu South,8.612233,11.264857,clean,clean,included,exact,100.0,LGA057,Joskeru,Tivbetu South,True
HF00769,Tamluni,Uzojina North,8.533387,7.987262,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF01097,Baumiru,Supwasa South,9.0,11.2,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF00049,Irolufa,Kukrima North,5.954722,10.033424,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00932,Zamberi-North,Uzojina South,8.577357,8.900812,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00720,Dutjiri,Uzojina North,8.627528,8.360639,clean,clean,included,exact,100.0,LGA028,Dutjiri,Uzojina North,True
HF00874,Olubani-South,Uzojina South,8.26993,8.632786,clean,clean,included,exact,100.0,LGA083,OLUBANI-SOUTH,Uzojina South,True
HF00901,Hansatu,Uzojina South,8.811091,9.348975,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF00682,Olujiwa,Tivbetu South,8.094521,11.022761,clean,clean,included,exact,100.0,LGA084,Olujiwa,Tivbetu South,True
HF00528,Hansaba,Tivbetu North,8.56882,9.940451,clean,clean,included,exact,100.0,LGA045,Hansaba,Tivbetu North,True
HF00648,Tamlufa-East,Tivbetu South,8.814164,10.592617,clean,clean,included,exact,100.0,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00397,Katrini,Agbzatu Central,6.878779,8.16498,clean,clean,included,exact,100.0,LGA062,KATRINI,Agbzatu Central,True
HF00074,Ibabani,Kukrima North,6.345406,9.475665,clean,clean,included,exact,100.0,LGA047,Ibabani,Kukrima North,True
HF00251,Agbmita,Agbzatu North,7.849626,8.017297,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00628,Daidefa,Tivbetu Central,7.107582,11.147235,clean,clean,included,exact,100.0,LGA024,Daidefa,Tivbetu Central,True
HF900541,Uzoberi,Tivbetu North,8.758937,10.43891,clean,clean,included,exact,100.0,LGA103,Uzoberi,Tivbetu North,True
HF00263,Agbmita,Agbzatu North,8.023887,8.17409,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00014,Katmaba,Kukrima North,"5,698752","9,381432",comma_decimal,comma_decimal,included,exact,100.0,LGA061,Katmaba,Kukrima North,True
HF01281,Nasnadu,Agbkeko South,10.043838,10.184815,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF01241,HANJILE,Agbkeko Central,9.912945,9.626453,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF00925,Zamberi-North,Uzojina South,8.561178,8.811937,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00803,Tamwata-South,Uzojina Central,10.028566,8.355887,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF01050,KATDUDU,Supwasa Central,10.142413,10.700895,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00940,Adekeni,Supwasa North,9.37969,10.989921,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF01017,Funkedu,Supwasa Central,10.410072,11.361348,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00938,Adekeni,Supwasa North,9.349977,10.884026,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF00688,Nasdudu-North,Tivbetu South,7.953908,11.569309,clean,clean,included,exact,100.0,LGA072,Nasdudu-North,Tivbetu South,True
HF00309,Josduri-South ,Agbzatu North,7.574104,7.510472,clean,clean,included,exact,100.0,LGA056,Josduri-South,Agbzatu North,True
HF01108,Loknaba,Supwasa South,9.027383,11.655609,clean,clean,included,exact,100.0,LGA065,Loknaba,Supwasa South,True
HF00913,Agbridu-West,Uzojina South,8.437296,9.068528,clean,clean,included,exact,100.0,LGA011,Agbridu-West,Uzojina South,True
HF00923,ZAMBERI-NORTH,Uzojina South,8.55411,8.719858,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00821,Daishali Central,Uzojina Central,9.219424,8.284518,clean,clean,included,fuzzy,93.75,LGA026,Daishali-Central,Uzojina Central,True
HF00651,Ibamide,Tivbetu South,8.04,11.55,clean,clean,included,exact,100.0,LGA049,Ibamide,Tivbetu South,True
HF00580,Dutwano,Tivbetu Central,7.891742,11.207827,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF00576,Dutwano,Tivbetu Central,7.54,11.45,clean,clean,included,exact,100.0,LGA030,Dutwano,Tivbetu Central,True
HF01172,Maljiwo,Agbkeko North,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA069,Maljiwo,Agbkeko North,True
HF01059,Katdudu,Supwasa Central,10.193241,10.405481,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00186,Daizade,Kukrima South,6.367893,10.575492,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF00085,Ekejisa-North,Kukrima North,5.792405,9.699518,clean,clean,included,exact,100.0,LGA034,Ekejisa-North Local Govt Area,Kukrima North,True
HF00148,Wurmashi,Kukrima Central,7.096931,10.250366,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00755,Nasyotu,Uzojina North,9.055201,7.967541,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF00744,Agbkotu-South,Uzojina North,8.388348,8.254835,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF01290,Enumija,Agbkeko South,10.634276,10.10173,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00362,Irosaja,Agbzatu Central,6.610718,7.975798,clean,clean,included,exact,100.0,LGA055,Irosaja,Agbzatu Central,True
HF00965,Ibangosa,Supwasa North,9.395978,10.287542,clean,clean,included,exact,100.0,LGA050,Ibangosa,Supwasa North,True
HF01119,Oluyofa,Supwasa South,9.254836,11.223359,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF01136,Sokmiri,Agbkeko North,9.574423,9.093929,clean,clean,included,exact,100.0,LGA088,Sokmiri,Agbkeko North,True
HF00407,Supsama-South,Agbzatu Central,6.406447,8.389587,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF00652,Ibamide,Tivbetu South,8.063028,11.427013,clean,clean,included,exact,100.0,LGA049,Ibamide,Tivbetu South,True
HF00587,Irongori,Tivbetu Central,7.764898,10.616426,clean,clean,included,exact,100.0,LGA054,Irongori,Tivbetu Central,True
HF00679,Olujiwa,Tivbetu South,8.084209,10.7198,clean,clean,included,exact,100.0,LGA084,Olujiwa,Tivbetu South,True
HF00488,Tivsano-North,Tivbetu North,8.413854,10.041296,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF01083,Ekedeta-East,Supwasa South,9.40919,11.445907,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF00217,Banluta,Kukrima South,6.032417,10.123064,clean,clean,included,exact,100.0,LGA015,Banluta,Kukrima South,True
HF00632,Joskeru,Tivbetu South,8.343724,10.969225,clean,clean,included,exact,100.0,LGA057,Joskeru,Tivbetu South,True
HF00903,Hansatu,Uzojina South,9.006057,9.315658,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF01318,ZAMMIYI,Agbkeko South,10.491615,9.973942,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF00156,Wurmashi,Kukrima Central,7.220702,10.013517,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00614,Ironama,Tivbetu Central,7.635528,10.87375,clean,clean,included,exact,100.0,LGA053,Ironama,Tivbetu Central,True
HF01028,Funkedu,Supwasa Central,10.601456,11.238738,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00298,Hanraja,Agbzatu North,7.420777,8.011711,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF01220,Yobrifa-West,Agbkeko Central,8.981233,9.572757,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00986,Zambani,Supwasa Central,10.099949,11.433938,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00233,Enumade West,Kukrima South,6.638614,10.448883,clean,clean,included,fuzzy,91.66666666666666,LGA035,Enumade-West,Kukrima South,True
HF00379,Dutzama,Agbzatu Central,6.808917,7.764147,clean,clean,included,exact,100.0,LGA031,DUTZAMA,Agbzatu Central,True
HF00318,Gwodele-South,Agbzatu North,8.191681,7.2695,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF00428,Oketsifa,Agbzatu South,7.96805,8.416047,clean,clean,included,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF00570,Ibajija-South,Tivbetu Central,7.372115,10.898618,clean,clean,included,exact,100.0,LGA048,Ibajija-South,Tivbetu Central,True
HF00277,Malmaba,Agbzatu North,7.742389,8.229237,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF00068,Shajima,Kukrima North,5.947112,9.470632,clean,clean,included,exact,100.0,LGA087,Shajima,Kukrima North,True
HF00981,Zambani,Supwasa Central,10.001704,11.135483,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00731,Agbkotu-South,Uzojina North,8.325049,8.370509,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00027,Uzoluni,Kukrima North,6.421896,8.900539,clean,clean,included,exact,100.0,LGA104,Uzoluni,Kukrima North,True
HF00115,Agbnumi,Kukrima Central,7.188433,9.172574,clean,clean,included,exact,100.0,LGA010,Agbnumi,Kukrima Central,True
HF00663,Hanjiko,Tivbetu South,8.50209,10.793922,clean,clean,included,exact,100.0,LGA042,Hanjiko Local Govt Area,Tivbetu South,True
HF00811,Ekedewo,Uzojina Central,9.606225,8.221645,clean,clean,included,exact,100.0,LGA033,Ekedewo  ,Uzojina Central,True
HF01205,Daibewo,Agbkeko Central,9.416492,9.247613,clean,clean,included,exact,100.0,LGA023,Daibewo,Agbkeko Central,True
HF00204,Adenaja,Kukrima South,6.79551,10.429899,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF01173,Maljiwo LGA,Agbkeko North,9.508112,9.189691,clean,clean,included,exact,100.0,LGA069,Maljiwo,Agbkeko North,True
HF00546,Bandede-North,Tivbetu North,8.055006,9.75661,clean,clean,included,exact,100.0,LGA014,Bandede-North,Tivbetu North,True
HF00161,Wurmashi,Kukrima Central,7.2496,10.079692,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00350,Zamkeri,Agbzatu Central,6.808364,9.050639,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF00216,Banluta,Kukrima South,6.077736,10.403584,clean,clean,included,exact,100.0,LGA015,Banluta,Kukrima South,True
HF00405,SUPSAMA-SOUTH,Agbzatu Central,6.424085,8.53411,clean,clean,included,exact,100.0,LGA090,Supsama-South,Agbzatu Central,True
HF00106,Yelkefa,Kukrima Central,7.442582,9.700669,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF01000,Bautiru-West,Supwasa Central,10.493156,10.754548,clean,clean,included,exact,100.0,LGA020,Bautiru-West,Supwasa Central,True
HF00798,Tamwata-South,Uzojina Central,9.686997,8.173974,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF01262,Zamjidu,Agbkeko Central,9.763771,9.938692,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00844,Adelaja-North,Uzojina Central,9.290389,8.464223,clean,clean,included,exact,100.0,LGA003,Adelaja-North,Uzojina Central,True
HF00119,Agbjide,Kukrima Central,6.733361,9.425632,clean,clean,included,exact,100.0,LGA005,Agbjide,Kukrima Central,True
HF01079,Ekedeta-East ,Supwasa South,9.482863,11.621839,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF00909,AGBRIDU-WEST,Uzojina South,8.16768,9.122585,clean,clean,included,exact,100.0,LGA011,Agbridu-West,Uzojina South,True
HF00330,Gwodele-South,Agbzatu North,8.069302,7.431189,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF00594,Okerano-Central,Tivbetu Central,7.301035,11.302627,clean,clean,included,exact,100.0,LGA080,Okerano-Central  ,Tivbetu Central,True
HF00094,Yelkefa ,Kukrima Central,7.424451,9.463961,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00943,Adekeni,Supwasa North,9.324961,10.644653,clean,clean,included,exact,100.0,LGA001,Adekeni,Supwasa North,True
HF00514,Agbzawa-South,Tivbetu North,8.323831,9.778981,clean,clean,included,exact,100.0,LGA013,Agbzawa-South,Tivbetu North,True
HF00029,Riylude-North,Kukrima North,6.248834,9.756682,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00191,Umumitu,Kukrima South,6.582052,10.778957,clean,clean,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF00388,Enutifa,Agbzatu Central,7.126142,8.133481,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF00332,Gwodele-South,Agbzatu North,8.177324,7.546386,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF00293,Supyoshi-East,Agbzatu North,7.996485,7.360402,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00243,Yobkosa-South,Agbzatu North,7.256911,7.849374,clean,clean,included,exact,100.0,LGA112,Yobkosa-South,Agbzatu North,True
HF00531,HANSABA,Tivbetu North,8.791897,10.052547,clean,clean,included,exact,100.0,LGA045,Hansaba,Tivbetu North,True
HF00664,Hanjiko,Tivbetu South,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA042,Hanjiko Local Govt Area,Tivbetu South,True
HF00735,Agbkotu-South,Uzojina North,8.210416,8.178031,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00084,Ekejisa-North,Kukrima North,5.600045,9.591785,clean,clean,included,exact,100.0,LGA034,Ekejisa-North Local Govt Area,Kukrima North,True
HF00605,Ironama,Tivbetu Central,7.50992,10.612509,clean,clean,included,exact,100.0,LGA053,Ironama,Tivbetu Central,True
HF00475,Ngetija,Agbzatu South,7.748684,9.013615,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF00905,HANSATU,Uzojina South,9.051375,9.211033,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF00547,Bandede-North,Tivbetu North,8.030499,9.580669,clean,clean,included,exact,100.0,LGA014,Bandede-North,Tivbetu North,True
HF00751,Nasyotu,Uzojina North,7.834249,8.90828,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF00461,Umumayi,Agbzatu South,7.748328,9.154166,clean,clean,included,exact,100.0,LGA101,Umumayi,Agbzatu South,True
HF00096,Yelkefa,Kukrima Central,7.375313,9.39139,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00213,Adenaja,Kukrima South,7.099791,10.73505,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF01225,Yobrifa-West,Agbkeko Central,9.175806,9.60965,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00429,Oketsifa ,Agbzatu South,8.002916,8.452436,clean,clean,included,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF01265,Zamjidu,Agbkeko Central,17.762571,10.127099,clean,clean,excluded_out_of_bounds,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00016,Katmaba,Kukrima North,5.780191,9.163391,clean,clean,included,exact,100.0,LGA061,Katmaba,Kukrima North,True
HF01252,Daibama,Agbkeko Central,9.402006,10.119449,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF01288,Enumija,Agbkeko South,10.694512,10.141298,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00588,Irongori,Tivbetu Central,7.838577,10.564167,clean,clean,included,exact,100.0,LGA054,Irongori,Tivbetu Central,True
HF00172,Zamtsiru,Kukrima South,6.65,10.03,clean,clean,included,exact,100.0,LGA121,Zamtsiru,Kukrima South,True
HF00889,Loksayi,Uzojina South,8.061199,8.80266,clean,clean,included,exact,100.0,LGA066,Loksayi  ,Uzojina South,True
HF00302,Hanraja,Agbzatu North,7.486105,7.814608,clean,clean,included,exact,100.0,LGA044,Hanraja,Agbzatu North,True
HF00024,Uzoluni,Kukrima North,6.305039,8.870696,clean,clean,included,exact,100.0,LGA104,Uzoluni,Kukrima North,True
HF01124,Tivmama,Supwasa South,9.51344,11.056956,clean,clean,included,exact,100.0,LGA097,Tivmama,Supwasa South,True
HF00425,Oketsifa,Agbzatu South,8.029812,8.554622,clean,clean,included,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF01070,Okeyoru-South,Supwasa Central,9.841221,10.915231,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF01038,Josmiba ,Supwasa Central,10.464824,10.631041,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF01011,Funkedu ,Supwasa Central,10.203274,11.501999,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00466,Umumayi,Agbzatu South,7.897318,9.088863,clean,clean,included,exact,100.0,LGA101,Umumayi,Agbzatu South,True
HF00157,Wurmashi,Kukrima Central,7.272776,9.923672,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00168,Zamtsiru,Kukrima South,6.454144,9.947783,clean,clean,included,exact,100.0,LGA121,Zamtsiru,Kukrima South,True
HF01312,Zammiyi,Agbkeko South,10.324519,10.185934,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF00421,Oketsifa,Agbzatu South,7.959924,8.695468,clean,clean,included,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF00730,Agbkotu-South,Uzojina North,8.216102,8.377509,clean,clean,included,exact,100.0,LGA006,Agbkotu-South,Uzojina North,True
HF00826,Yeltsina,Uzojina Central,"9°26'31.0""E","9°01'43.6""N",dms,dms,included,exact,100.0,LGA111,Yeltsina Local Govt Area,Uzojina Central,True
HF00489,Tivsano-North,Tivbetu North,8.478877,10.090239,clean,clean,included,exact,100.0,LGA100,Tivsano-North,Tivbetu Central,False
HF01002,BautiruWest,Supwasa Central,10.463872,11.098764,clean,clean,included,fuzzy,95.65217391304348,LGA020,Bautiru-West,Supwasa Central,True
HF00271,Malmaba,Agbzatu North,7.527895,8.048385,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF01195,Yeltili,Agbkeko North,10.15565,9.04268,clean,clean,included,exact,100.0,LGA110,Yeltili,Agbkeko North,True
HF01273,Nasnadu,Agbkeko South,9.913511,10.144665,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF00468,Ngetija,Agbzatu South,7.472585,8.988882,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF00840,Dutkeni,Uzojina Central,9.648745,8.526352,clean,clean,included,exact,100.0,LGA029,Dutkeni  ,Uzojina Central,True
HF01128,Tivmama,Supwasa South,9.760496,11.026762,clean,clean,included,exact,100.0,LGA097,Tivmama,Supwasa South,True
HF00912,Agbridu-West,Uzojina South,8.251791,9.262009,clean,clean,included,exact,100.0,LGA011,Agbridu-West,Uzojina South,True
HF00822,Daishali-Central,Uzojina Central,9.238341,8.444037,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF00916,Banluwo,Uzojina South,8.656789,8.641654,clean,clean,included,exact,100.0,LGA016,Banluwo,Uzojina South,True
HF00337,GwodeleSouth,Agbzatu North,,,missing,missing,excluded_missing_or_unparseable,fuzzy,96.0,LGA039,Gwodele-South,Agbzatu North,True
HF00077,Ibabani,Kukrima North,6.538537,9.381455,clean,clean,included,exact,100.0,LGA047,Ibabani,Kukrima North,True
HF01276,Nasnadu,Agbkeko South,9.822889,9.914023,clean,clean,included,exact,100.0,LGA073,Nasnadu  ,Agbkeko South,True
HF00797,Tamwata-South,Uzojina Central,10.014904,8.257483,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
